Created_at,Year,Month,Text,latitude,longitude
2021-09-01 15:46:36+00:00,2021,September,@[agency name] good morning like to send 2 shout outs first awesome bus driver on [bus number] on the [route number] helped a disabled woman off the bus and always nice to ride with nice lady blue line operator who always say a nice saying,42.3113985,-71.088478
2021-09-04 05:46:17+00:00,2021,September,To that bus driver for yelling at this cholo dude because she was tired of his Mexican attitude a BIG fuck you!!,41.833768,-87.671851
2021-09-05 03:21:20+00:00,2021,September,"@[agency name] @[username] I left the game early. While waiting for the [line name] to [street name] I was yelled at, and threatened, by a homeless man. When I stood up for myself, a @[agency name] worker at the [station name] told me that I needed to leave. 
 
 Clean up your neighborhood.",32.8715127,-117.18473
2021-09-13 22:08:10+00:00,2021,September,Shout out to the @[agency name] conductor who just made about a dozen Yankees fans mask up on the train ride home. ,40.8559865,-73.866384
2021-09-14 15:01:28+00:00,2021,September,"@[username] @[agency name] so crowded and two full of fights one with a knife. Hey NOHO station normal morning. Of course no police , I mean why should we feel safe. I cant even get on the bus . Next@bus will be completely full before we leave [station name].",34.0207635,-118.28762
2021-09-14 15:04:18+00:00,2021,September,@[username] heads up [station name] leaving to [location name] will be even more crowded then the bus that just left to [locaiton name]. Unfortunately a lot of angry people too.,34.0207635,-118.28762
2021-09-15 15:01:58+00:00,2021,September,Two transit cops are on my [agency name] bus yelling at kids to tag on with their Clipper cards. What a job,37.7598095,-122.44614
2021-09-16 13:37:04+00:00,2021,September,Almost witnessed the bus driver and one of the passengers fight,30.3234054,-97.716312
2021-09-16 18:29:25+00:00,2021,September,@[username] [route number] [bus number] driver doesnt know if [location name] runs North or South #[agency name] @[username] @[agency name],40.788882,-73.950947
2021-09-17 02:56:11+00:00,2021,September,"Im confused.. Riding the [bus number] and we pulled to a bus stop. A woman was standing at the stop but she didn't get on so the operator closed the door. She yelled HOLD ON, and once she boarded, she stood in the doorway, took a bite of her bread, and then hopped off the bus..",33.9375165,-118.13009
2021-09-17 12:23:03+00:00,2021,September,"Riding an ultra packed [bus number] to the [city name] a reminder some communities are low priority for resources. The amount of ppl in here: unsafe. People beyond the line in the front. There should be 2 buses at a time, every 4-6 minutes, during peak commuting hours. @[agency name]",40.8559865,-73.866384
2021-09-18 03:05:13+00:00,2021,September,"You know how annoying it is when the train wants to go express at night and skip your whole stop?! 
 
 Now you gotta get off the next stop, go on the opposite side, and head back. I wanna fight.",40.655126,-73.939485
2021-09-20 22:21:40+00:00,2021,September,@[agency name] to @[username] Shout out to our @[agency name] [driver number] for reopening the doors for some @[username] @[username]s fans that just missed catching the closing doors. ,40.004886,-75.138524
2021-09-24 01:18:26+00:00,2021,September,"First time taking the train to work. Ive been driving and my has been hurting. Some notes from my ride. On my way to work train packed, lots of aholes unmasked. On my way home train empty, few aholes unmasked, the train smells like a urinal. What a dilema! or ?",40.8559865,-73.866384
2021-09-27 20:49:25+00:00,2021,September,Literally just peacefully sitting on the train and this man points his phone at me and takes a picture with a very creepy grin,40.788882,-73.950947
2021-10-01 13:27:58+00:00,2021,October,Me fighting the urge to yell at the bus driver when she yells at my nephew to sit down when hes waving bye,39.2067325,-76.750753
2021-10-03 22:55:49+00:00,2021,October,"Ignorant, rude assholes like this smoking their weed on the escalator of the @[agency name] metro. Take that crap elsewhere and not right in front of me. ",38.928253,-77.034799
2021-10-05 12:31:49+00:00,2021,October,A white woman on the [route number] bus on [location name] at midnight decided to escalate an argument with a crackhead and call him racist which then led to another man arguing with the crackhead and shoot him on the bus. So welcome back to [city name].,40.655126,-73.939485
2021-10-14 00:34:21+00:00,2021,October,@[agency name] not a great idea to kill power between [street name] and [street name] at PM rush hour. Just had to walk two train lengths to make an emergency exit at [street name]. Why is the policy to kill power rather than reposition train and let out passengers during emergency response?,40.655126,-73.939485
2021-10-14 21:36:48+00:00,2021,October,its just great when youre on the bus and people are not wearing masks despite sitting right next to the sign that says all riders must wear masks. Then when one of them straight up spits down the side of the bus the just gets even better. Why are people so gross?!,41.833768,-87.671851
2021-10-15 16:02:37+00:00,2021,October,"i hate it when [agency name] busses, especially the 80 bus drivers drive off when I'm 15 feet away and limping as fast as I can and waving like crazy at them.",40.717857,-74.067513
2021-10-17 22:57:12+00:00,2021,October,"This is why people hate transit. I waited at [location name] for 20min for a [agency name] train, when there would be another 1 minute later. Now 25min waiting for the 15, I've seen three 8s, two 9s and three 5s go by. I could've easily taken a bike or a Lyft. Huge waste of time.",37.7598095,-122.44614
2021-10-18 20:41:54+00:00,2021,October,@[agency name] @[police dept] . there is a drunken unruly passenger on the platform at [location name]. Harassing and threatening passengers.,42.2561325,-71.014821
2021-10-27 18:00:52+00:00,2021,October,[city name] bus drivers are so aggressive,39.008352,-77.020753
2021-11-02 14:22:26+00:00,2021,November,"Thanks guy who yelled at the bus driver impatiently to ""drive the bus correctly!"" You made a big difference.",47.614704,-122.30834
2021-11-08 13:52:03+00:00,2021,November,"[agency name]: suspends 1 of 2 lines of service in [location name] for no real reason
 
 This @[agency name] [line name] train conductor: yelling at people each stop that if they cant fit in the train, to not get on, thereby further delaying the train
 
 Bangup job this Monday AM rush.",40.709626,-73.824007
2021-11-16 18:46:19+00:00,2021,November,@[agency name] please teach your drivers to b a bit more respectful to students with disabilities. This driver has been very rude to our students for years! The bus [driver number] (Line Instructor) and the [bus number]. The [bus route] and the time is 12:44pm.,41.833768,-87.671851
2021-11-17 02:46:46+00:00,2021,November,"Yoooo, someone just had a tadddd bittt too much patchouli on on the bus just now. Shit made me SICK! Ugh. I hate funky smells.",45.5364205,-122.60733
2021-11-18 00:25:56+00:00,2021,November,"Paratransit is running 30 minutes behind. Besides the fact that I hate being late to conversion classes, I will have waited an hour in the cold.",47.614704,-122.30834
2021-11-22 05:07:15+00:00,2021,November,"@[agency name] hey could you folks get a [city name] bound [line name] train to [street name] like, now? A Barclays show just ended, the platform is filling up, this is unsafe. It should not be having this long.",40.655126,-73.939485
2021-11-24 13:53:57+00:00,2021,November,"Running to catch the subway, the conductors head was hanging out the window ready to go and says to me that one smells like shit as I was about to duck into the car. I shouted thanks while running and jumped in the next car down. He held the train. 
 
[city name]: horribly nice.",40.788882,-73.950947
2021-11-24 20:59:30+00:00,2021,November,"I'm on the [agency name] and someone is on the train they smell of the most dankest weed. Like, rude, have the decency to share the stickiest of the icky.",40.5723045,-74.131786
2021-11-29 22:12:16+00:00,2021,November,@[agency name] [city name] clean this fucking [street name] line up! This is ridiculous the filth is unreal! I dont even want the bottom of my shoes to touch the floor much less put my ass in a seat. COVID is real hepatitis is real germs are real! Do better by your riders this is some bullshit,40.004886,-75.138524
2021-12-04 13:48:44+00:00,2021,December,"Train I take to get to #ballet is running late (of course), so Im low key stretching in the train station and trying to be sneaky about it so as not to look too weird Cant do class wo any warm up, but also cant pay 30 for Uber Hope I even make it on time for class.",40.004886,-75.138524
2021-12-06 22:11:51+00:00,2021,December,"@[agency name] can you explain why your drivers just let a man scream at other passengers about how masks dont work and hes unvaccinated, and didnt kick him off for 5 stops until he was physically threatening people? hehe",42.3113985,-71.088478
2021-12-12 13:29:58+00:00,2021,December,These rent a cops at the transit bus terminal need to stop discriminating and leave people like me alone who pay their fare...went inside with my bike to ask about route change and rent a cops is gonna yell at me for bring my bike inside but let another come in no words said,28.5016717,-81.44034
2021-12-13 20:22:36+00:00,2021,December,"Thanks for following through this thread on the mundane task of me getting home from the mall. [agency name] had a clean, safe bus and the driver was great. Only feedback I have is we need improved frequencies from hourly to every 20-30 minutes through the day on [route number] west of the mall.",26.027737,-80.34577
2021-12-15 22:51:35+00:00,2021,December,Shout out to the [city name] [route name] stop for once again being randomly more sketchy at 4:45pm on a Wednesday than midnight on a Saturday.,41.833768,-87.671851
2021-12-24 07:26:36+00:00,2021,December,"Im ok, I was mostly just shaken up, no injuries, and I still think Bratton is wrong. Anyhow, a homeless individual pushing a giant wheeled dumpster onto the train decided that I was in the way and physically shoved me and my wheelchair off of the train. I was in pain and scared.",38.6042132,-121.38299
2021-12-29 21:44:03+00:00,2021,December,To the @[agency name] bus driver who closed his door on the old man who feel out of your bus this morning at [city name] Children's! You're an asshole! That man was seriously hurt and you just left him there! Absolutely disgusting! @[mayor name] @[governor name] You need to look into this! @[username],42.3113985,-71.088478
2021-12-30 06:34:03+00:00,2021,December,"No lie, I hate when these trains be slow late at night. Now I gotta get on the shuttle bus for one stop to get to The [city name] and then walk, smh. @[agency name], whats good with yall?",40.788882,-73.950947
2022-01-02 00:35:15+00:00,2022,January,"Current 1 train Im on has people openly smoking in almost every single car, not wearing masks and verbally harassing passengers. When will the @[agency name] and @[mayor name] actually step up to make sure the subways are safe?",40.788882,-73.950947
2022-01-06 23:32:50+00:00,2022,January,"@[governor name] Today on the train a man wno mask was screaming at people and it resulted in a physical altercation.
 When I got off a man was smoking on the platform.
 There are police protecting high end shops but not employees commuting to them.
 The non enforced mask announcements are insulting.",40.788882,-73.950947
2022-01-22 21:38:38+00:00,2022,January,"I was on the train headed home when Grayson Allen fouled Caruso, I yelled so loud that the entire train was looking at me and I felt crazy but it was justified",41.833768,-87.671851
2022-01-23 05:16:18+00:00,2022,January,"Got off the subway train and walked into a full blown fight on the platform. Walking Stick vs Tazer. 
 
 No one came out well.",40.788882,-73.950947
2022-01-25 03:11:03+00:00,2022,January,These bus drivers be thinkin they ass inna hellcat or some,41.833768,-87.671851
2022-01-28 21:58:43+00:00,2022,January,"Sometimes I love the @[agency name], but sometimes I hate it. An [agency name] bus driver was just really rude to me because he thought I didnt pay my fare. I had a transfer like they use on crosstown buses, the ones you get from those machines you stick your card into. (1/3)",40.788882,-73.950947
2022-01-28 23:42:18+00:00,2022,January,I hate to say but I might have to tell my current bus driver to go fuck himself as I get off,40.655126,-73.939485
2022-01-29 19:51:55+00:00,2022,January,this homeless man just kicked me on the train i hate it here so so so so so so much,40.788882,-73.950947
2022-01-31 17:24:16+00:00,2022,January,@[agency name] I was just riding on an [bus number] going to the Legion of Honor and there was a homeless man who was coughing and spitting both before he got on the bus and while he was on the bus. This is around 9:15 a.m. and the [bus number]. This bus should be sanitized ASAP.,37.7598095,-122.44614
2022-02-03 21:04:44+00:00,2022,February,@[agency name] #[agency name] This guy tried to get on the bus through a closed door and when he got on he started yelling at the driver calling him names. He's now making a false report full of lies to [agency name]. 1 [state name] [bus number]. The driver is a model employee. ,37.7598095,-122.44614
2022-02-06 20:34:00+00:00,2022,February,the fact that I still said thank you to the bus driver when I got off after she yelled at me when I got on,37.8758285,-122.27766
2022-03-02 14:47:27+00:00,2022,March,this woman on the train is wearing a shirt that says pizza wouldnt ask for nudes late stage capitalism is so weird,42.045435,-87.69099
2022-03-03 02:44:06+00:00,2022,March,"The longest express train ride ever. As I commuting home from an event. A very angry commuter shouted something like hating Russians or Putin something, I didnt hear him well especially when he took out a knife!!!! I was terrified of everyones safety @[agency name] we need more cops",40.655126,-73.939485
2022-03-03 22:11:37+00:00,2022,March,"@[agency name] @[agency name] please tell the driver of [bus number] to stop slamming on the breaks over and over again. It's rush hour, the bus is crowded. It's extremely dangerous and unnecessary.",40.655126,-73.939485
2022-03-07 21:32:49+00:00,2022,March,"Bus driver yelling ""sir in the back!!! I need you to put your mask back on!!!"" I know that's right!!",41.833768,-87.671851
2022-03-10 02:57:41+00:00,2022,March,"Hey @[agency name], gotta have transit police walking through the [route name] at night so the last two cars can stop being mobile injection sites. #Protip, harass the needle users like yall do weed and cigarette smokers.",40.004886,-75.138524
2022-03-11 22:15:27+00:00,2022,March,"[agency name] : THIS DRIVER HAS ONE HECK OF A STREET MOUTH , JUST FOR ASKING WHETHER LOCAL OR UNLIMITED BUS, AND VERY PROUD TO BE CALLED ABUSIVE. WE PAY YOUR SALARY . [street name].",40.655126,-73.939485
2022-03-12 01:46:27+00:00,2022,March,"I noticed bus stopped at each stop without signal, so as bus approached [street name], I stood at front to exit. Driver did not stop. I asked why. ""You didn't signal."" Next stop [street name].",44.970637,-93.284059
2022-03-13 17:14:12+00:00,2022,March,Hey @[agency name] [bus number] driver illegally turned from [route name] at [street name] stop then turned sign back on...please investigate and discipline extremely cold is dangerous behavior,40.788882,-73.950947
2022-03-13 18:05:32+00:00,2022,March,"Observed on the @[agency name] today. 
 
 1) Man atop the [agency name] entrance on the NW corner of [street name] and [street name] with his pants down, ass cheeks out gleefully enjoying a hit off the olcrack pipe
 
 2) man in the connecting PA/TS tunnel shamelessly urinating. Care free.
 
 @[mayor name] whats good?",40.788882,-73.950947
2022-03-14 23:37:05+00:00,2022,March,A homeless man just spilled his fifth of vodka on me on the train I fucking hate this city,40.655126,-73.939485
2022-03-17 12:54:57+00:00,2022,March,"Good morning to everyone except the train conductor who closed the doors in my face when he couldve easily opened the doors to let just me and another passenger in. [agency name], this is why I support fare evasion because we dont want to pay for your workers to be rude as hell.",40.655126,-73.939485
2022-03-17 14:35:09+00:00,2022,March,no the train hard scheduled me and its rude,27.698442,-81.557818
2022-03-22 22:14:53+00:00,2022,March,Also people that shove their way onto the train before letting passengers off dont deserve rights,40.709626,-73.824007
2022-03-23 07:28:14+00:00,2022,March,"So Im at the bus stop right now and theres this guy who literally has his pants sagged to his ankles and hes got coke bottles shoved in his crotch. 
 
 Keep it classy [agency name]",47.614704,-122.30834
2022-03-25 09:27:25+00:00,2022,March,"@[username] @[transit agency] As a cripple, I can't take the [route name] during rush hour because people won't give me a seat (even though it's required) and I'll fall over. It's dangerous the rest of the time because drivers don't care and will take off before I'm seated, and I'll fall over. (It happens often.)",42.395555,-71.100855
2022-03-29 18:41:15+00:00,2022,March,took the earlier train been waiting for the bus decided to try mini it was coming in 2 min my fucking [transit card] wasnt reading??? and when it finally did i got down RIGHT WHEN THE N WAS LEAVING!!!!!! now the [bus number] is coming in like 5 minutes and ima be late to work i hate it here,37.7598095,-122.44614
2022-03-29 22:09:36+00:00,2022,March,Today I witnessed a homeless man sleeping on the [train number] train with a full shit in his pants. In his ass crack. All over his jeans. All over the subway seat. THESE STREETS WILL MAKE YOU FEEL BRAND NEWWWW. BIG LIGHTS WILL INSPIRE YOUUU LETS HEAR IT FOR [city name],40.655126,-73.939485
2022-03-30 19:31:07+00:00,2022,March,"VERBALLY ABUSING TOWARDS A DRIVER
 ON NEW ELECTRIC [BUS NUMBER]",41.6470108,-91.537047
2022-04-03 05:07:55+00:00,2022,April,@[agency name] is late again : 10: 02 pm schedule late 29 minutes! And ist scary here in the station,37.4266445,-122.12483
2022-04-04 13:16:29+00:00,2022,April,"@[agency name] Some people at the [line name] Branch Station ""Symphony"" literally shove them self through the small gap between the gate or they just end up jumping over it. I think you should have personnel making sure it doesn't happen as often. It's been a big issue lately",42.3113985,-71.088478
2022-04-07 12:32:44+00:00,2022,April,Feel like a bus driver driving my son and nephew to school. Cause sit yall ass down,33.767296,-84.41733
2022-04-08 19:20:00+00:00,2022,April,hey @[agency name] the driver of [bus number] on [route number] that just arrived at alewife threatened to call the police on me for taking photos,42.3781977,-71.131341
2022-04-10 00:26:34+00:00,2022,April,Just another random man shouting at the top of his lungs as he walks his bicycle along the subway platform. Spit spraying everywhere. Incandescent. Ah [city name],40.788882,-73.950947
2022-04-11 19:26:40+00:00,2022,April,A woman I've never seen before is wiping down a seat with a baby wipe on the #train and showed me how dirty it was. #Twice. Not anyone else around us. Just me. #whyme? #[agency name] #keolis #humans #weird,42.3113985,-71.088478
2022-04-12 15:09:57+00:00,2022,April,Why do so many of the old [agency name] trains smell like a sweaty ass nigga?,37.792078,-122.20974
2022-04-17 21:33:13+00:00,2022,April,@[username] @[username] @[username] Ive never heard of anyone getting stabbed on [agency name]. I feel perfectly safe taking the subway and walking around downtown. I didnt see any crime when I was at [location name] yesterday.,37.7598095,-122.44614
2022-04-19 12:19:16+00:00,2022,April,"Masks are no longer required on [agency name]. You are welcome to wear one if you like. Just please do not yell at eachother one way or the other.
 
 Conductor on the [route number] keeping it real today",40.731365,-74.393433
2022-04-19 12:52:16+00:00,2022,April,"In the beginning, one bus driver wouldn't move the bus and threatened to call the cops on this young woman who took off her mask once she sat down. ",40.8898012,-73.975046
2022-04-19 14:15:48+00:00,2022,April,On the bus to the doctor the driver was fighting everybody about masks. On the bus home the driver was taking it all in stride. The ride home was far less stressful. #maskmandate,37.274409,-79.960395
2022-04-19 17:57:37+00:00,2022,April,"Yesterday morning on my way to Kenmore Square, I had a @[agency name] driver yell at me about put my mask on! He was so serious ! PUT YOUR MASK ON! PUT YOUR MASK ON! It was 6 A.M. So annoying I thought !",42.6303515,-71.318522
2022-04-19 20:45:46+00:00,2022,April,"Battery (Fight) In Progress rider is assaulting a city transit driver on their bus. 
 Area of this call not given to the public @[username]",38.4972025,-98.328769
2022-04-23 00:26:28+00:00,2022,April,"My bus was late so I had to stand out side in the freezing rain, arrived home fucking drenched aaaaaaaaand walking in on my ex moving his stuff out early. 
 Kill me now.",42.956433,-85.673088
2022-04-23 00:32:47+00:00,2022,April,@[agency name] zerotolerance harassment policy working well eh? Getting yelled a faggot and a sex doll mannequin from across the bus and bus driver didnt say anything or ask him to get off. This does not make me feel safe using [agency name] in the future,37.616119,-122.4743
2022-04-23 23:35:35+00:00,2022,April,Taking the trolley to [location name] Park. So far one passenger ejected for actively smoking meth. Another passenger who tried to pick a fight (not with me I dont think) given final warning. Lively crowd.,32.8715127,-117.18473
2022-04-24 00:20:24+00:00,2022,April,"With EXTREMELY poor ventilation on buses like this one, its hard to argue against the @[gov health agency] push for mask mandates on public transport. What I hope is that they are also working actively with public transport agencies (eg @[agency name]) to improve air quality. #SafeIndoorAir",42.3113985,-71.088478
2022-04-25 12:14:45+00:00,2022,April,"@[agency name] [location name] bound [route name]. Not that telling you this will do anything. To add to the disaster that is this commute, the driver isn't wearing a mask. I preferred the days when the @[agency name] just ignored my angry messages instead of responding asking questions, when nothing will be done.",40.709626,-73.824007
2022-04-25 18:24:20+00:00,2022,April,"God I love the @[agency name] [line name] but I hate that it doesnt come often at all. Would improve my quality of life so much, 12-20 minutes is way too long to wait, especially when the train is normally late anyway",37.7598095,-122.44614
2022-04-27 06:02:34+00:00,2022,April,"Just tried the Subway in [city name] 
 Hated it 
 It's filthy and it smells",34.0207635,-118.28762
2022-04-28 13:36:56+00:00,2022,April,"These damn @[agency name] bus drivers really need to drop the attitude. You chose that job buddy so dont be rude because YOU arrive at the stop and I assume I can board the bus. A simple, Im going on a quick break will suffice. Jerk!!!! #[agency name]",40.655126,-73.939485
2022-04-30 13:49:27+00:00,2022,April,@[agency name] downtown [route name] suddenly goes LOCAL?!! Would have been nice to know this before getting on the train. Would that break your no courtesy to passengers rule?? Worst transit system in the world. I f@cking hate @[agency name] you suck,40.655126,-73.939485
2022-05-01 23:46:41+00:00,2022,May,This tourist family of 6 was so scared of this bum on the train they all came and sit next to me for safety ?? Lol like Im scared too?,40.788882,-73.950947
2022-05-02 11:30:10+00:00,2022,May,@[agency name] With on bus since 716 bus came 722 I late bec u guy sitt on ass play ing,40.709626,-73.824007
2022-05-04 04:27:01+00:00,2022,May,"Frustrated subway driver yelled at us through speakers for not letting him close the doors. He was closing the doors while people were trying to get in. He said if you wanna be here all day, I can wait! Its not on me, its on you! Then he rode the train aggressively.",40.788882,-73.950947
2022-05-05 04:34:40+00:00,2022,May,This dude is blasting Banda music on the train. Wtf. Sooo rude!!! @[username],37.8791845,-122.17053
2022-05-05 12:26:13+00:00,2022,May,big shout out to this morning's @[agency name] #OL conductor. the man is a comedian and should probably become a radio host,42.3113985,-71.088478
2022-05-06 21:37:49+00:00,2022,May,"[bus number] bus [driver number] for slowing down and allowing me to board. Rushing home from work to grab my daughter by 6pm is a reality, so is my dependency on public transportation. 
 I was late and the bus was leaving on time, appreciate those extra minutes. @[agency name]",40.004886,-75.138524
2022-05-12 12:31:33+00:00,2022,May,mfs will stop driving the bus to talk to another bus driver. boa if u dont push this bitch and meet at the station later,29.9937265,-90.072315
2022-05-13 11:59:03+00:00,2022,May,"@[agency name] great work just now on [street name and number], inbound. [bus number] navigated an accident on [location name] as it approaches [transfer center name]. That area is a pain even without an accident.",40.004886,-75.138524
2022-05-13 20:16:50+00:00,2022,May,This lady is on the train with a big ass LOUD ass speaker losing her shit to rock music. Not for cash either she just in the damn zone.,40.8559865,-73.866384
2022-05-16 14:17:45+00:00,2022,May,omg the train smell like wet dog wtf ppl dont be washing they ass properly son???,40.655126,-73.939485
2022-05-18 23:47:00+00:00,2022,May,i hate loud bitches on the bus. READ THE ROOM!,37.7598095,-122.44614
2022-05-19 00:18:14+00:00,2022,May,@[agency name] @[agency name] How can such a rude employee work at the [street name] subway station for so long. Daily this [agency name] employee yells at people and calls them stupid. @[username] we just want some respect.,40.709626,-73.824007
2022-05-21 13:31:07+00:00,2022,May,@[agency name] hey the point in The [city name] where you get in the bus coming from uptown in the 2 its a hot mess and the dispatcher there is rude and crazy. Disorganized and chaotic! Please address.,40.788882,-73.950947
2022-05-21 19:32:22+00:00,2022,May,the #[agency name] [bus number] drove past the bus stop but then got stuck at the red light right after the stop it had skipped. An elderly woman who was also waiting at the bus stop then ran up to the bus and starting hitting the doors with her cane shouting open up your damn doors. @[username],40.788882,-73.950947
2022-05-23 11:14:58+00:00,2022,May,@[agency name] Am waiting on bus is ass whole bus driver driveway I be late work yall bett do some awy it,40.709626,-73.824007
2022-05-23 22:28:54+00:00,2022,May,Can this mentally ill man cussing and shouting be removed from this [route name] [train car number] [location name] bound ? @[agency name] @[agency name],40.788882,-73.950947
2022-05-24 04:31:04+00:00,2022,May,@[username] @[agency name] @[agency name] Security guard casually smoking her marijuana in the train station @[station name] the subway and bus system in #[city name] are unsafe. Especially when even security is smoking on a no smoking premises. ,40.655126,-73.939485
2022-05-25 01:36:34+00:00,2022,May,"@[username] @[username] @[agency name] @[police name] @[news outlet] 1. I was in the subway. Phones dont work inbetween stations. 
 2. Its hard to call 911 when you are in the same uncrowded car as the violent and threatening person who might have a gun or other weapon.",40.788882,-73.950947
2022-05-25 05:52:57+00:00,2022,May,Ive been taking @[agency name] for years but today while waiting for the [route name] line at [street name] a guy assaulted me. Thankfully I was able to fight him off but there was no security or any police officers to help. Wtf!?!,33.8448785,-118.09186
2022-05-26 23:24:10+00:00,2022,May,"The woman was hysterical. Everyone on the bus got off except for myself, the driver, the hysterical woman and the angry man.",40.004886,-75.138524
2022-05-26 23:24:11+00:00,2022,May,"After I exited the bus, I called the [agency name] police and they kindly explained the process to me and what I should had done. I followed their advice and reported the incident. Thank you [agency name] police.",40.004886,-75.138524
2022-05-26 23:24:12+00:00,2022,May,"From my observations, I have no blame at the bus driver. But I do blame the hostile passenger who controlled the scenario. She yelled at the bus driver and barked orders at him.",40.004886,-75.138524
2022-05-27 10:03:25+00:00,2022,May,@[agency name] Three young teens riding on the back of the train doing something that is dangerous and deadly I always be on the platform everyday watching out for the subway surfers and then I tell the conductor everyday to be on the lookout for the subway surfing teens.,40.8559865,-73.866384
2022-05-27 20:43:16+00:00,2022,May,"this man on the [route name] train was trying to touch on this little girl, when I slapped him and starting yelling for help, all the men on the train starting beating his ass until the cops came ",40.709626,-73.824007
2022-05-31 16:14:46+00:00,2022,May,I only get angry with [agency name] because I actually pay for this transit card. If you takin my money and you cant even be on time???!!!!!????????????,38.928253,-77.034799
2022-06-01 12:15:21+00:00,2022,June,the screeching of the train tracks tires is SO bad loud on the [line name] and WOW i hate it,42.3113985,-71.088478
2022-06-08 01:29:18+00:00,2022,June,"Train home is running 35 minutes late, and no sign of getting here anytime soon. Boy I love US public transit. Send memes or AMAs to kill time, plz",37.4979379,-122.26739
2022-06-12 04:02:25+00:00,2022,June,"Oh my goodness what these @[agency name] Bus drivers go through!!! This poor driver getting threatened by some psycho!!! 
 It is really sad when buses are having trouble then getting harassed by very mean people who have no patience!",32.1893927,-110.86705
2022-06-12 21:47:16+00:00,2022,June,some old lady is refusing to get off the [agency name] CR shuttlebus and they're threatening to call the police @[location name],42.3113985,-71.088478
2022-06-14 02:05:44+00:00,2022,June,[agency name] operator taking advantage of a stop directly fronting a bar with outdoor seats to yell out the bus door asking the bar patrons within earshot for an update on the Warriors score is wholesome.,37.7598095,-122.44614
2022-06-17 12:52:03+00:00,2022,June,@[username] I was yelling and all on the bus last night passengers laughing at me the whole time,36.1847311,-115.04168
2022-06-20 20:09:20+00:00,2022,June,AVOID [route number] [bus number] @[agency name] @[agency name] Bus driver called me fat ass several times. For no reason. Threatening me and continued to do it in front of all these people at [street name] and [street name]. At 3:49 PM now. I'll continue to #boycott,40.4313855,-79.976722
2022-06-22 13:22:16+00:00,2022,June,"Sleepless night. 
 Yesterday a man sneezed on me 3 times at a bus stop in [city and state name]. When I refused to sit next to him on the bus he got loudly offended saying the sneezes weren't his fault.
 #CovidIsNotOver 
 #COVIDisAirborne 
 Covidiots will kill me.",37.5300675,-77.457076
2022-06-23 03:36:39+00:00,2022,June,Saw a man smiling on the train today I almost threw up why are you as a man happy? Go fight in a war,40.655126,-73.939485
2022-06-23 22:54:45+00:00,2022,June,not me smiling at the person across from me on the bus WITH A MASK ON lmfao. they cannot tell happy not Friday,41.833768,-87.671851
2022-06-24 14:02:20+00:00,2022,June,walking out of the train stop and there are needles EVERYWHERE thats so unsafe dude,40.709626,-73.824007
2022-06-25 17:38:02+00:00,2022,June,"Some jerk on this bus started by arguing with the bus driver about God knows what and is now giving an antigay lecture. He ignored me when I yelled back, but I'm pretty sure it's directed at us on our way to Pride.",39.1374327,-84.513557
2022-06-26 16:49:14+00:00,2022,June,"The bus stops again and a very irritated elderly driver peers out at us, glowering. The car is ALMOST stopped and Im diving onto the sidewalk and running to the back. My driver is yelling WAIT! WAIT! SHES BOARDING! as I tug at the bags, which I literally cant move.",35.9195065,-79.018488
2022-06-30 04:17:16+00:00,2022,June,"F the guy fighting with the doors to the subway car for no reason, holding up the entire train. You really yelling at the operator for trying to close the doors as you punch the broken door for no reason.",42.3113985,-71.088478
2022-07-01 10:14:20+00:00,2022,July,@[agency name] It's too early for this bullshit!!! Thankfully I can grab incoming [location name] train to [city name] or I'd be pissed sitting around waiting for a stupid train!!!,42.428551,-71.057404
2022-07-04 03:31:05+00:00,2022,July,"Dear @[agency name], because the conductor did NOT announce that the 2 train was being rerouted down the 5 line, dozens of angry passengers in [location name], , were surprised when we pulled into [street name] and [street name]. We all got out and now, i have to pay 40 bucks for an uber",40.8559865,-73.866384
2022-07-05 21:24:29+00:00,2022,July,@[agency name] [bus number] was rude drove off leave these black driver u got driving bus attude they don't be driving bec it's kiss ass get bus don't put down steep driving off with gett seat,40.709626,-73.824007
2022-07-05 21:28:25+00:00,2022,July,@[agency name] Gday I was try gett on bus on [location name] [bus number] I was last person board ing drive saw me pick up steep I have knee issues it's was on call for these are rude aggressive,40.709626,-73.824007
2022-07-05 21:34:41+00:00,2022,July,@[agency name] These bus drivers are getting awy bs some of them are rude as hell!!she see me running for bus they driving off its black older female..at [location name] few min ago I had go back on bus she was rude too me there need Supervision on siit,40.709626,-73.824007
2022-07-05 23:09:15+00:00,2022,July,@[agency name] man threatening passengers on [bus number] [route number],40.788882,-73.950947
2022-07-06 19:04:46+00:00,2022,July,"My train just stopped for several minutes. Conductor came on and asked if any police were on board to come up front. Sat for a few more minutes, then just started moving with no explanation. You cannot scare people in this climate and then not give an update and all clear. @[agency name",40.788882,-73.950947
2022-07-07 06:05:29+00:00,2022,July,"Its rare that I feel unsafe on public transit, but tonight was one of those times. And it was 100 because of the police. 4 cops were on my subway car home tonight, just watching everybody. FOUR. COPS. On one subway car for what? 
 
 1/2",40.655126,-73.939485
2022-07-09 05:01:39+00:00,2022,July,I hate it when people take cellular phone calls on the subway and get loud,40.655126,-73.939485
2022-07-10 22:15:08+00:00,2022,July,"I hate when bus drivers decide to take breaks cause Im the only passenger on the bus. Stg this only happens to me. Like come on, this is not a time point and you are behind schedule",38.8173495,-77.08915
